;Comunidad;Provincia;Fecha;Precio_€/m2;Precio_normalizado
2684;Canarias;Las Palmas;2021-03-01;10.2;0.44999999999999996
2685;Canarias;Las Palmas;2021-02-01;10.3;0.46250000000000013
2686;Canarias;Las Palmas;2021-01-01;10.3;0.46250000000000013
2687;Canarias;Las Palmas;2020-12-01;10.4;0.4750000000000001
2688;Canarias;Las Palmas;2020-11-01;10.5;0.48750000000000004
2689;Canarias;Las Palmas;2020-10-01;10.4;0.4750000000000001
2690;Canarias;Las Palmas;2020-09-01;10.3;0.46250000000000013
2691;Canarias;Las Palmas;2020-08-01;10.2;0.44999999999999996
2692;Canarias;Las Palmas;2020-07-01;10.4;0.4750000000000001
2693;Canarias;Las Palmas;2020-06-01;10.6;0.5
2694;Canarias;Las Palmas;2020-05-01;10.7;0.5125
2695;Canarias;Las Palmas;2020-04-01;10.4;0.4750000000000001
2696;Canarias;Las Palmas;2020-03-01;10.3;0.46250000000000013
2697;Canarias;Las Palmas;2020-02-01;10.4;0.4750000000000001
2698;Canarias;Las Palmas;2020-01-01;10.4;0.4750000000000001
2699;Canarias;Las Palmas;2019-12-01;10.4;0.4750000000000001
2700;Canarias;Las Palmas;2019-11-01;10.4;0.4750000000000001
2701;Canarias;Las Palmas;2019-10-01;10.5;0.48750000000000004
2702;Canarias;Las Palmas;2019-09-01;10.4;0.4750000000000001
2703;Canarias;Las Palmas;2019-08-01;10.6;0.5
2704;Canarias;Las Palmas;2019-07-01;10.8;0.5250000000000001
2705;Canarias;Las Palmas;2019-06-01;10.7;0.5125
2706;Canarias;Las Palmas;2019-05-01;10.4;0.4750000000000001
2707;Canarias;Las Palmas;2019-04-01;10.3;0.46250000000000013
2708;Canarias;Las Palmas;2019-03-01;10.1;0.4375
2709;Canarias;Las Palmas;2019-02-01;10.1;0.4375
2710;Canarias;Las Palmas;2019-01-01;10.1;0.4375
2711;Canarias;Las Palmas;2018-12-01;10.3;0.46250000000000013
2712;Canarias;Las Palmas;2018-11-01;10.1;0.4375
2713;Canarias;Las Palmas;2018-10-01;10.0;0.42500000000000004
2714;Canarias;Las Palmas;2018-09-01;10.1;0.4375
2715;Canarias;Las Palmas;2018-08-01;10.0;0.42500000000000004
2716;Canarias;Las Palmas;2018-07-01;10.0;0.42500000000000004
2717;Canarias;Las Palmas;2018-06-01;10.1;0.4375
2718;Canarias;Las Palmas;2018-05-01;10.1;0.4375
2719;Canarias;Las Palmas;2018-04-01;9.9;0.4125000000000001
2720;Canarias;Las Palmas;2018-03-01;9.5;0.36250000000000004
2721;Canarias;Las Palmas;2018-02-01;9.4;0.3500000000000001
2722;Canarias;Las Palmas;2018-01-01;9.5;0.36250000000000004
2723;Canarias;Las Palmas;2017-12-01;9.4;0.3500000000000001
2724;Canarias;Las Palmas;2017-11-01;9.3;0.33750000000000013
2725;Canarias;Las Palmas;2017-10-01;9.2;0.32499999999999996
2726;Canarias;Las Palmas;2017-09-01;9.1;0.3125
2727;Canarias;Las Palmas;2017-08-01;9.1;0.3125
2728;Canarias;Las Palmas;2017-07-01;8.8;0.27500000000000013
2729;Canarias;Las Palmas;2017-06-01;8.8;0.27500000000000013
2730;Canarias;Las Palmas;2017-05-01;8.7;0.26249999999999996
2731;Canarias;Las Palmas;2017-04-01;8.5;0.23750000000000004
2732;Canarias;Las Palmas;2017-03-01;8.2;0.19999999999999996
2733;Canarias;Las Palmas;2017-02-01;8.1;0.1875
2734;Canarias;Las Palmas;2017-01-01;8.0;0.17500000000000004
2735;Canarias;Las Palmas;2016-12-01;7.9;0.1625000000000001
2736;Canarias;Las Palmas;2016-11-01;8.0;0.17500000000000004
2737;Canarias;Las Palmas;2016-10-01;7.9;0.1625000000000001
2738;Canarias;Las Palmas;2016-09-01;7.8;0.15000000000000002
2739;Canarias;Las Palmas;2016-08-01;7.7;0.13750000000000007
2740;Canarias;Las Palmas;2016-07-01;7.7;0.13750000000000007
2741;Canarias;Las Palmas;2016-06-01;7.6;0.125
2742;Canarias;Las Palmas;2016-05-01;7.5;0.11250000000000004
2743;Canarias;Las Palmas;2016-04-01;7.5;0.11250000000000004
2744;Canarias;Las Palmas;2016-03-01;7.4;0.10000000000000009
2745;Canarias;Las Palmas;2016-02-01;7.4;0.10000000000000009
2746;Canarias;Las Palmas;2016-01-01;7.4;0.10000000000000009
2747;Canarias;Las Palmas;2015-12-01;7.4;0.10000000000000009
2748;Canarias;Las Palmas;2015-11-01;7.3;0.08750000000000002
2749;Canarias;Las Palmas;2015-10-01;7.3;0.08750000000000002
2750;Canarias;Las Palmas;2015-09-01;7.2;0.07500000000000007
2751;Canarias;Las Palmas;2015-08-01;7.2;0.07500000000000007
2752;Canarias;Las Palmas;2015-07-01;7.1;0.0625
2753;Canarias;Las Palmas;2015-06-01;7.1;0.0625
2754;Canarias;Las Palmas;2015-05-01;7.0;0.050000000000000044
2755;Canarias;Las Palmas;2015-04-01;7.1;0.0625
2756;Canarias;Las Palmas;2015-03-01;6.9;0.03750000000000009
2757;Canarias;Las Palmas;2015-02-01;6.9;0.03750000000000009
2758;Canarias;Las Palmas;2015-01-01;6.8;0.025000000000000022
2759;Canarias;Las Palmas;2014-12-01;6.8;0.025000000000000022
2760;Canarias;Las Palmas;2014-11-01;6.9;0.03750000000000009
2761;Canarias;Las Palmas;2014-10-01;6.9;0.03750000000000009
2762;Canarias;Las Palmas;2014-09-01;6.8;0.025000000000000022
2763;Canarias;Las Palmas;2014-08-01;6.9;0.03750000000000009
2764;Canarias;Las Palmas;2014-07-01;6.9;0.03750000000000009
2765;Canarias;Las Palmas;2014-06-01;6.7;0.012500000000000067
2766;Canarias;Las Palmas;2014-05-01;6.7;0.012500000000000067
2767;Canarias;Las Palmas;2014-04-01;6.7;0.012500000000000067
2768;Canarias;Las Palmas;2014-03-01;6.6;0.0
2769;Canarias;Las Palmas;2014-02-01;6.6;0.0
2770;Canarias;Las Palmas;2014-01-01;6.7;0.012500000000000067
2771;Canarias;Las Palmas;2013-12-01;6.7;0.012500000000000067
2772;Canarias;Las Palmas;2013-11-01;6.7;0.012500000000000067
2773;Canarias;Las Palmas;2013-10-01;6.6;0.0
2774;Canarias;Las Palmas;2013-09-01;6.6;0.0
2775;Canarias;Las Palmas;2013-08-01;6.6;0.0
2776;Canarias;Las Palmas;2013-07-01;6.7;0.012500000000000067
2777;Canarias;Las Palmas;2013-06-01;6.6;0.0
2778;Canarias;Las Palmas;2013-05-01;6.6;0.0
2779;Canarias;Las Palmas;2013-04-01;6.7;0.012500000000000067
2780;Canarias;Las Palmas;2013-03-01;6.7;0.012500000000000067
2781;Canarias;Las Palmas;2013-02-01;6.8;0.025000000000000022
2782;Canarias;Las Palmas;2013-01-01;6.9;0.03750000000000009
2783;Canarias;Las Palmas;2012-12-01;6.9;0.03750000000000009
2784;Canarias;Las Palmas;2012-11-01;7.0;0.050000000000000044
2785;Canarias;Las Palmas;2012-10-01;7.0;0.050000000000000044
2786;Canarias;Las Palmas;2012-09-01;7.1;0.0625
2787;Canarias;Las Palmas;2012-08-01;7.1;0.0625
2788;Canarias;Las Palmas;2012-07-01;7.2;0.07500000000000007
2789;Canarias;Las Palmas;2012-06-01;7.2;0.07500000000000007
2790;Canarias;Las Palmas;2012-05-01;7.1;0.0625
2791;Canarias;Las Palmas;2012-04-01;7.1;0.0625
2792;Canarias;Las Palmas;2012-03-01;7.1;0.0625
2793;Canarias;Las Palmas;2012-02-01;7.1;0.0625
2794;Canarias;Las Palmas;2012-01-01;7.1;0.0625
2795;Canarias;Las Palmas;2011-12-01;7.1;0.0625
2796;Canarias;Las Palmas;2011-11-01;7.2;0.07500000000000007
2797;Canarias;Las Palmas;2011-10-01;7.2;0.07500000000000007
2798;Canarias;Las Palmas;2011-09-01;7.1;0.0625
2799;Canarias;Las Palmas;2011-08-01;7.2;0.07500000000000007
2800;Canarias;Las Palmas;2011-07-01;7.4;0.10000000000000009
2801;Canarias;Las Palmas;2011-06-01;7.6;0.125
2802;Canarias;Las Palmas;2011-05-01;7.6;0.125
2803;Canarias;Las Palmas;2011-04-01;7.6;0.125
2804;Canarias;Las Palmas;2011-03-01;7.7;0.13750000000000007
2805;Canarias;Las Palmas;2011-02-01;7.7;0.13750000000000007
2806;Canarias;Las Palmas;2011-01-01;7.7;0.13750000000000007
2807;Canarias;Las Palmas;2010-12-01;7.7;0.13750000000000007
2808;Canarias;Las Palmas;2010-11-01;7.7;0.13750000000000007
2809;Canarias;Las Palmas;2010-10-01;7.7;0.13750000000000007
2810;Canarias;Las Palmas;2010-09-01;7.6;0.125
2811;Canarias;Las Palmas;2010-08-01;7.7;0.13750000000000007
2812;Canarias;Las Palmas;2010-07-01;7.8;0.15000000000000002
2813;Canarias;Las Palmas;2010-06-01;7.8;0.15000000000000002
2814;Canarias;Las Palmas;2010-05-01;7.7;0.13750000000000007
2815;Canarias;Las Palmas;2010-04-01;7.6;0.125
2816;Canarias;Las Palmas;2010-03-01;7.7;0.13750000000000007
2817;Canarias;Las Palmas;2010-02-01;7.8;0.15000000000000002
2818;Canarias;Las Palmas;2010-01-01;7.9;0.1625000000000001
2819;Canarias;Las Palmas;2009-12-01;7.8;0.15000000000000002
2820;Canarias;Las Palmas;2009-11-01;8.0;0.17500000000000004
2821;Canarias;Las Palmas;2009-10-01;7.9;0.1625000000000001
2822;Canarias;Las Palmas;2009-09-01;8.3;0.21250000000000013
2823;Canarias;Las Palmas;2009-08-01;8.4;0.2250000000000001
2824;Canarias;Las Palmas;2009-07-01;8.2;0.19999999999999996
2825;Canarias;Las Palmas;2009-06-01;8.6;0.25
2826;Canarias;Las Palmas;2009-05-01;8.7;0.26249999999999996
2827;Canarias;Las Palmas;2009-04-01;8.8;0.27500000000000013
2828;Canarias;Las Palmas;2009-03-01;8.7;0.26249999999999996
2829;Canarias;Las Palmas;2009-02-01;8.6;0.25
2830;Canarias;Las Palmas;2009-01-01;8.9;0.2875000000000001
2831;Canarias;Las Palmas;2008-12-01;8.7;0.26249999999999996
2832;Canarias;Las Palmas;2008-11-01;8.9;0.2875000000000001
2833;Canarias;Las Palmas;2008-10-01;9.4;0.3500000000000001
2834;Canarias;Las Palmas;2008-09-01;9.2;0.32499999999999996
2835;Canarias;Las Palmas;2008-08-01;9.6;0.375
2836;Canarias;Las Palmas;2008-07-01;9.9;0.4125000000000001
2837;Canarias;Las Palmas;2008-06-01;10.1;0.4375
2838;Canarias;Santa Cruz de Tenerife;2024-11-01;13.9;1.0
2839;Canarias;Santa Cruz de Tenerife;2024-10-01;13.7;0.9753086419753084
2840;Canarias;Santa Cruz de Tenerife;2024-09-01;13.5;0.9506172839506172
2841;Canarias;Santa Cruz de Tenerife;2024-08-01;13.6;0.9629629629629628
2842;Canarias;Santa Cruz de Tenerife;2024-07-01;13.5;0.9506172839506172
2843;Canarias;Santa Cruz de Tenerife;2024-06-01;13.6;0.9629629629629628
2844;Canarias;Santa Cruz de Tenerife;2024-05-01;13.4;0.9382716049382716
2845;Canarias;Santa Cruz de Tenerife;2024-04-01;13.1;0.9012345679012344
2846;Canarias;Santa Cruz de Tenerife;2024-03-01;12.8;0.8641975308641975
2847;Canarias;Santa Cruz de Tenerife;2024-02-01;12.8;0.8641975308641975
2848;Canarias;Santa Cruz de Tenerife;2024-01-01;12.6;0.839506172839506
2849;Canarias;Santa Cruz de Tenerife;2023-12-01;12.2;0.7901234567901233
2850;Canarias;Santa Cruz de Tenerife;2023-11-01;12.5;0.8271604938271604
2851;Canarias;Santa Cruz de Tenerife;2023-10-01;12.5;0.8271604938271604
2852;Canarias;Santa Cruz de Tenerife;2023-09-01;12.2;0.7901234567901233
2853;Canarias;Santa Cruz de Tenerife;2023-08-01;12.0;0.765432098765432
2854;Canarias;Santa Cruz de Tenerife;2023-07-01;12.0;0.765432098765432
2855;Canarias;Santa Cruz de Tenerife;2023-06-01;11.8;0.7407407407407407
2856;Canarias;Santa Cruz de Tenerife;2023-05-01;11.7;0.7283950617283949
2857;Canarias;Santa Cruz de Tenerife;2023-04-01;11.3;0.6790123456790124
2858;Canarias;Santa Cruz de Tenerife;2023-03-01;10.8;0.6172839506172839
2859;Canarias;Santa Cruz de Tenerife;2023-02-01;10.5;0.5802469135802468
2860;Canarias;Santa Cruz de Tenerife;2023-01-01;10.3;0.5555555555555556
2861;Canarias;Santa Cruz de Tenerife;2022-12-01;10.4;0.5679012345679012
2862;Canarias;Santa Cruz de Tenerife;2022-11-01;10.4;0.5679012345679012
2863;Canarias;Santa Cruz de Tenerife;2022-10-01;10.4;0.5679012345679012
2864;Canarias;Santa Cruz de Tenerife;2022-09-01;10.1;0.5308641975308641
2865;Canarias;Santa Cruz de Tenerife;2022-08-01;10.1;0.5308641975308641
2866;Canarias;Santa Cruz de Tenerife;2022-07-01;9.9;0.5061728395061729
2867;Canarias;Santa Cruz de Tenerife;2022-06-01;9.9;0.5061728395061729
2868;Canarias;Santa Cruz de Tenerife;2022-05-01;9.6;0.4691358024691357
2869;Canarias;Santa Cruz de Tenerife;2022-04-01;9.4;0.4444444444444444
2870;Canarias;Santa Cruz de Tenerife;2022-03-01;9.3;0.4320987654320988
2871;Canarias;Santa Cruz de Tenerife;2022-02-01;9.3;0.4320987654320988
2872;Canarias;Santa Cruz de Tenerife;2022-01-01;9.2;0.41975308641975295
2873;Canarias;Santa Cruz de Tenerife;2021-12-01;9.2;0.41975308641975295
2874;Canarias;Santa Cruz de Tenerife;2021-11-01;9.3;0.4320987654320988
2875;Canarias;Santa Cruz de Tenerife;2021-10-01;9.2;0.41975308641975295
2876;Canarias;Santa Cruz de Tenerife;2021-09-01;9.2;0.41975308641975295
2877;Canarias;Santa Cruz de Tenerife;2021-08-01;9.1;0.40740740740740733
2878;Canarias;Santa Cruz de Tenerife;2021-07-01;9.1;0.40740740740740733
2879;Canarias;Santa Cruz de Tenerife;2021-06-01;9.1;0.40740740740740733
2880;Canarias;Santa Cruz de Tenerife;2021-05-01;9.1;0.40740740740740733
2881;Canarias;Santa Cruz de Tenerife;2021-04-01;9.0;0.3950617283950617
2882;Canarias;Santa Cruz de Tenerife;2021-03-01;9.0;0.3950617283950617
2883;Canarias;Santa Cruz de Tenerife;2021-02-01;9.0;0.3950617283950617
2884;Canarias;Santa Cruz de Tenerife;2021-01-01;9.0;0.3950617283950617
2885;Canarias;Santa Cruz de Tenerife;2020-12-01;9.1;0.40740740740740733
2886;Canarias;Santa Cruz de Tenerife;2020-11-01;9.1;0.40740740740740733
2887;Canarias;Santa Cruz de Tenerife;2020-10-01;9.2;0.41975308641975295
2888;Canarias;Santa Cruz de Tenerife;2020-09-01;9.2;0.41975308641975295
2889;Canarias;Santa Cruz de Tenerife;2020-08-01;9.2;0.41975308641975295
2890;Canarias;Santa Cruz de Tenerife;2020-07-01;9.2;0.41975308641975295
2891;Canarias;Santa Cruz de Tenerife;2020-06-01;9.3;0.4320987654320988
2892;Canarias;Santa Cruz de Tenerife;2020-05-01;9.5;0.45679012345679004
2893;Canarias;Santa Cruz de Tenerife;2020-04-01;9.5;0.45679012345679004
2894;Canarias;Santa Cruz de Tenerife;2020-03-01;9.3;0.4320987654320988
2895;Canarias;Santa Cruz de Tenerife;2020-02-01;9.2;0.41975308641975295
2896;Canarias;Santa Cruz de Tenerife;2020-01-01;9.1;0.40740740740740733
2897;Canarias;Santa Cruz de Tenerife;2019-12-01;9.2;0.41975308641975295
2898;Canarias;Santa Cruz de Tenerife;2019-11-01;9.3;0.4320987654320988
2899;Canarias;Santa Cruz de Tenerife;2019-10-01;9.3;0.4320987654320988
2900;Canarias;Santa Cruz de Tenerife;2019-09-01;9.1;0.40740740740740733
2901;Canarias;Santa Cruz de Tenerife;2019-08-01;9.1;0.40740740740740733
2902;Canarias;Santa Cruz de Tenerife;2019-07-01;9.1;0.40740740740740733
2903;Canarias;Santa Cruz de Tenerife;2019-06-01;9.1;0.40740740740740733
2904;Canarias;Santa Cruz de Tenerife;2019-05-01;9.0;0.3950617283950617
2905;Canarias;Santa Cruz de Tenerife;2019-04-01;8.8;0.3703703703703704
2906;Canarias;Santa Cruz de Tenerife;2019-03-01;8.7;0.35802469135802456
2907;Canarias;Santa Cruz de Tenerife;2019-02-01;8.7;0.35802469135802456
2908;Canarias;Santa Cruz de Tenerife;2019-01-01;8.6;0.34567901234567894
2909;Canarias;Santa Cruz de Tenerife;2018-12-01;8.6;0.34567901234567894
2910;Canarias;Santa Cruz de Tenerife;2018-11-01;8.4;0.32098765432098764
2911;Canarias;Santa Cruz de Tenerife;2018-10-01;8.5;0.3333333333333333
2912;Canarias;Santa Cruz de Tenerife;2018-09-01;8.4;0.32098765432098764
2913;Canarias;Santa Cruz de Tenerife;2018-08-01;8.4;0.32098765432098764
2914;Canarias;Santa Cruz de Tenerife;2018-07-01;8.4;0.32098765432098764
2915;Canarias;Santa Cruz de Tenerife;2018-06-01;8.3;0.308641975308642
2916;Canarias;Santa Cruz de Tenerife;2018-05-01;8.2;0.29629629629629617
2917;Canarias;Santa Cruz de Tenerife;2018-04-01;8.0;0.2716049382716049
2918;Canarias;Santa Cruz de Tenerife;2018-03-01;7.9;0.2592592592592593
2919;Canarias;Santa Cruz de Tenerife;2018-02-01;7.8;0.24691358024691354
2920;Canarias;Santa Cruz de Tenerife;2018-01-01;7.7;0.23456790123456792
2921;Canarias;Santa Cruz de Tenerife;2017-12-01;7.7;0.23456790123456792
2922;Canarias;Santa Cruz de Tenerife;2017-11-01;7.6;0.22222222222222215
2923;Canarias;Santa Cruz de Tenerife;2017-10-01;7.5;0.20987654320987653
2924;Canarias;Santa Cruz de Tenerife;2017-09-01;7.4;0.1975308641975309
2925;Canarias;Santa Cruz de Tenerife;2017-08-01;7.3;0.18518518518518515
2926;Canarias;Santa Cruz de Tenerife;2017-07-01;7.2;0.17283950617283952
2927;Canarias;Santa Cruz de Tenerife;2017-06-01;7.2;0.17283950617283952
2928;Canarias;Santa Cruz de Tenerife;2017-05-01;6.9;0.13580246913580252
2929;Canarias;Santa Cruz de Tenerife;2017-04-01;6.9;0.13580246913580252
2930;Canarias;Santa Cruz de Tenerife;2017-03-01;6.9;0.13580246913580252
2931;Canarias;Santa Cruz de Tenerife;2017-02-01;6.8;0.12345679012345677
2932;Canarias;Santa Cruz de Tenerife;2017-01-01;6.6;0.0987654320987654
2933;Canarias;Santa Cruz de Tenerife;2016-12-01;6.6;0.0987654320987654
2934;Canarias;Santa Cruz de Tenerife;2016-11-01;6.6;0.0987654320987654
2935;Canarias;Santa Cruz de Tenerife;2016-10-01;6.6;0.0987654320987654
2936;Canarias;Santa Cruz de Tenerife;2016-09-01;6.5;0.08641975308641976
2937;Canarias;Santa Cruz de Tenerife;2016-08-01;6.5;0.08641975308641976
2938;Canarias;Santa Cruz de Tenerife;2016-07-01;6.4;0.07407407407407413
2939;Canarias;Santa Cruz de Tenerife;2016-06-01;6.4;0.07407407407407413
2940;Canarias;Santa Cruz de Tenerife;2016-05-01;6.3;0.061728395061728385
2941;Canarias;Santa Cruz de Tenerife;2016-04-01;6.3;0.061728395061728385
2942;Canarias;Santa Cruz de Tenerife;2016-03-01;6.1;0.03703703703703701
2943;Canarias;Santa Cruz de Tenerife;2016-02-01;6.1;0.03703703703703701
2944;Canarias;Santa Cruz de Tenerife;2016-01-01;6.1;0.03703703703703701
2945;Canarias;Santa Cruz de Tenerife;2015-12-01;6.1;0.03703703703703701
2946;Canarias;Santa Cruz de Tenerife;2015-11-01;6.1;0.03703703703703701
2947;Canarias;Santa Cruz de Tenerife;2015-10-01;6.1;0.03703703703703701
2948;Canarias;Santa Cruz de Tenerife;2015-09-01;6.1;0.03703703703703701
2949;Canarias;Santa Cruz de Tenerife;2015-08-01;6.1;0.03703703703703701
2950;Canarias;Santa Cruz de Tenerife;2015-07-01;6.1;0.03703703703703701
2951;Canarias;Santa Cruz de Tenerife;2015-06-01;6.0;0.024691358024691374
2952;Canarias;Santa Cruz de Tenerife;2015-05-01;6.0;0.024691358024691374
2953;Canarias;Santa Cruz de Tenerife;2015-04-01;6.0;0.024691358024691374
2954;Canarias;Santa Cruz de Tenerife;2015-03-01;5.9;0.012345679012345743
2955;Canarias;Santa Cruz de Tenerife;2015-02-01;5.9;0.012345679012345743
2956;Canarias;Santa Cruz de Tenerife;2015-01-01;5.9;0.012345679012345743
2957;Canarias;Santa Cruz de Tenerife;2014-12-01;6.0;0.024691358024691374
2958;Canarias;Santa Cruz de Tenerife;2014-11-01;6.0;0.024691358024691374
2959;Canarias;Santa Cruz de Tenerife;2014-10-01;6.0;0.024691358024691374
2960;Canarias;Santa Cruz de Tenerife;2014-09-01;5.9;0.012345679012345743
2961;Canarias;Santa Cruz de Tenerife;2014-08-01;5.9;0.012345679012345743
2962;Canarias;Santa Cruz de Tenerife;2014-07-01;5.9;0.012345679012345743
2963;Canarias;Santa Cruz de Tenerife;2014-06-01;5.9;0.012345679012345743
2964;Canarias;Santa Cruz de Tenerife;2014-05-01;5.8;0.0
2965;Canarias;Santa Cruz de Tenerife;2014-04-01;5.8;0.0
2966;Canarias;Santa Cruz de Tenerife;2014-03-01;5.8;0.0
2967;Canarias;Santa Cruz de Tenerife;2014-02-01;5.8;0.0
2968;Canarias;Santa Cruz de Tenerife;2014-01-01;5.9;0.012345679012345743
2969;Canarias;Santa Cruz de Tenerife;2013-12-01;5.9;0.012345679012345743
2970;Canarias;Santa Cruz de Tenerife;2013-11-01;6.0;0.024691358024691374
2971;Canarias;Santa Cruz de Tenerife;2013-10-01;6.0;0.024691358024691374
2972;Canarias;Santa Cruz de Tenerife;2013-09-01;6.0;0.024691358024691374
2973;Canarias;Santa Cruz de Tenerife;2013-08-01;6.0;0.024691358024691374
2974;Canarias;Santa Cruz de Tenerife;2013-07-01;6.0;0.024691358024691374
2975;Canarias;Santa Cruz de Tenerife;2013-06-01;6.0;0.024691358024691374
2976;Canarias;Santa Cruz de Tenerife;2013-05-01;6.0;0.024691358024691374
2977;Canarias;Santa Cruz de Tenerife;2013-04-01;6.0;0.024691358024691374
2978;Canarias;Santa Cruz de Tenerife;2013-03-01;6.0;0.024691358024691374
2979;Canarias;Santa Cruz de Tenerife;2013-02-01;6.0;0.024691358024691374
2980;Canarias;Santa Cruz de Tenerife;2013-01-01;6.1;0.03703703703703701
2981;Canarias;Santa Cruz de Tenerife;2012-12-01;6.2;0.04938271604938275
2982;Canarias;Santa Cruz de Tenerife;2012-11-01;6.2;0.04938271604938275
2983;Canarias;Santa Cruz de Tenerife;2012-10-01;6.2;0.04938271604938275
2984;Canarias;Santa Cruz de Tenerife;2012-09-01;6.3;0.061728395061728385
2985;Canarias;Santa Cruz de Tenerife;2012-08-01;6.3;0.061728395061728385
2986;Canarias;Santa Cruz de Tenerife;2012-07-01;6.3;0.061728395061728385
2987;Canarias;Santa Cruz de Tenerife;2012-06-01;6.3;0.061728395061728385
2988;Canarias;Santa Cruz de Tenerife;2012-05-01;6.4;0.07407407407407413
2989;Canarias;Santa Cruz de Tenerife;2012-04-01;6.5;0.08641975308641976
2990;Canarias;Santa Cruz de Tenerife;2012-03-01;6.6;0.0987654320987654
2991;Canarias;Santa Cruz de Tenerife;2012-02-01;6.6;0.0987654320987654
2992;Canarias;Santa Cruz de Tenerife;2012-01-01;6.6;0.0987654320987654
2993;Canarias;Santa Cruz de Tenerife;2011-12-01;6.6;0.0987654320987654
2994;Canarias;Santa Cruz de Tenerife;2011-11-01;6.6;0.0987654320987654
2995;Canarias;Santa Cruz de Tenerife;2011-10-01;6.7;0.11111111111111113
2996;Canarias;Santa Cruz de Tenerife;2011-09-01;6.6;0.0987654320987654
2997;Canarias;Santa Cruz de Tenerife;2011-08-01;6.7;0.11111111111111113
2998;Canarias;Santa Cruz de Tenerife;2011-07-01;6.8;0.12345679012345677
2999;Canarias;Santa Cruz de Tenerife;2011-06-01;6.8;0.12345679012345677
3000;Canarias;Santa Cruz de Tenerife;2011-05-01;6.9;0.13580246913580252
3001;Canarias;Santa Cruz de Tenerife;2011-04-01;6.9;0.13580246913580252
3002;Canarias;Santa Cruz de Tenerife;2011-03-01;7.0;0.14814814814814814
3003;Canarias;Santa Cruz de Tenerife;2011-02-01;7.0;0.14814814814814814
3004;Canarias;Santa Cruz de Tenerife;2011-01-01;7.1;0.1604938271604938
3005;Canarias;Santa Cruz de Tenerife;2010-12-01;7.1;0.1604938271604938
3006;Canarias;Santa Cruz de Tenerife;2010-11-01;7.0;0.14814814814814814
3007;Canarias;Santa Cruz de Tenerife;2010-10-01;7.1;0.1604938271604938
3008;Canarias;Santa Cruz de Tenerife;2010-09-01;7.1;0.1604938271604938
3009;Canarias;Santa Cruz de Tenerife;2010-08-01;7.0;0.14814814814814814
3010;Canarias;Santa Cruz de Tenerife;2010-07-01;7.2;0.17283950617283952
3011;Canarias;Santa Cruz de Tenerife;2010-06-01;7.3;0.18518518518518515
3012;Canarias;Santa Cruz de Tenerife;2010-05-01;7.4;0.1975308641975309
3013;Canarias;Santa Cruz de Tenerife;2010-04-01;7.4;0.1975308641975309
3014;Canarias;Santa Cruz de Tenerife;2010-03-01;7.4;0.1975308641975309
3015;Canarias;Santa Cruz de Tenerife;2010-02-01;7.3;0.18518518518518515
3016;Canarias;Santa Cruz de Tenerife;2010-01-01;7.2;0.17283950617283952
3017;Canarias;Santa Cruz de Tenerife;2009-12-01;7.0;0.14814814814814814
3018;Canarias;Santa Cruz de Tenerife;2009-11-01;6.9;0.13580246913580252
3019;Canarias;Santa Cruz de Tenerife;2009-10-01;7.0;0.14814814814814814
3020;Canarias;Santa Cruz de Tenerife;2009-09-01;7.2;0.17283950617283952
3021;Canarias;Santa Cruz de Tenerife;2009-08-01;7.1;0.1604938271604938
3022;Canarias;Santa Cruz de Tenerife;2009-07-01;7.4;0.1975308641975309
3023;Canarias;Santa Cruz de Tenerife;2009-06-01;7.7;0.23456790123456792
3024;Canarias;Santa Cruz de Tenerife;2009-05-01;7.8;0.24691358024691354
3025;Canarias;Santa Cruz de Tenerife;2009-04-01;7.6;0.22222222222222215
3026;Canarias;Santa Cruz de Tenerife;2009-03-01;7.8;0.24691358024691354
3027;Canarias;Santa Cruz de Tenerife;2009-02-01;7.9;0.2592592592592593
3028;Canarias;Santa Cruz de Tenerife;2009-01-01;8.0;0.2716049382716049
3029;Canarias;Santa Cruz de Tenerife;2008-12-01;8.0;0.2716049382716049
3030;Canarias;Santa Cruz de Tenerife;2008-11-01;7.9;0.2592592592592593
3031;Canarias;Santa Cruz de Tenerife;2008-10-01;7.9;0.2592592592592593
3032;Canarias;Santa Cruz de Tenerife;2008-09-01;7.9;0.2592592592592593
3033;Canarias;Santa Cruz de Tenerife;2008-08-01;7.6;0.22222222222222215
3034;Canarias;Santa Cruz de Tenerife;2008-07-01;7.9;0.2592592592592593
3035;Canarias;Santa Cruz de Tenerife;2008-06-01;8.0;0.2716049382716049
3036;Canarias;Santa Cruz de Tenerife;2008-05-01;7.9;0.2592592592592593
3037;Cantabria;Cantabria;2024-11-01;10.4;0.5056179775280899
3038;Cantabria;Cantabria;2024-10-01;10.6;0.5280898876404493
3039;Cantabria;Cantabria;2024-09-01;11.0;0.5730337078651685
3040;Cantabria;Cantabria;2024-08-01;11.5;0.6292134831460674
3041;Cantabria;Cantabria;2024-07-01;11.5;0.6292134831460674
3042;Cantabria;Cantabria;2024-06-01;11.9;0.6741573033707865
3043;Cantabria;Cantabria;2024-05-01;11.3;0.6067415730337079
3044;Cantabria;Cantabria;2024-04-01;10.8;0.550561797752809
3045;Cantabria;Cantabria;2024-03-01;10.2;0.4831460674157302
3046;Cantabria;Cantabria;2024-02-01;9.9;0.449438202247191
3047;Cantabria;Cantabria;2024-01-01;9.5;0.40449438202247184
3048;Cantabria;Cantabria;2023-12-01;9.3;0.3820224719101124
